
Start_ns, stop_ns,  spent_ns
523912571, 524610857, 698286
525358515, 525918514, 559999
526684343, 527392000, 707657
528005943, 528712114, 706171
529484115, 530181943, 697828
530795657, 531482400, 686743
532235772, 532809029, 573257
533575543, 534270857, 695314
534889714, 535594514, 704800
536342743, 536902171, 559428
537670857, 538357372, 686515
538964571, 539675200, 710629
540419315, 540970857, 551542
541735086, 542415886, 680800
543163772, 543730972, 567200
544496686, 545196115, 699429
545814171, 546495086, 680915
547243658, 547816343, 572685
548581943, 549288229, 706286
549908914, 550616343, 707429
551369486, 551926629, 557143
552695200, 553376115, 680915
553978057, 554689257, 711200
555438400, 555986057, 547657
556746971, 557431886, 684915
558185372, 558752343, 566971
559517829, 560215886, 698057
560832000, 561538514, 706514
562285943, 562855314, 569371
563620343, 564301829, 681486
564907429, 565616114, 708685
566362972, 566926286, 563314
567687429, 568371543, 684114
568977143, 569687886, 710743
570448115, 570997943, 549828
571766857, 572448686, 681829
573198286, 573764686, 566400
574534629, 575217715, 683086
575823314, 576516229, 692915
577275086, 577841943, 566857
578603772, 579302629, 698857
579920571, 580633029, 712458
581390057, 581948343, 558286
582714057, 583403086, 689029
584150858, 584714857, 563999
585479886, 586181029, 701143
586798400, 587491429, 693029
588241372, 588813371, 571999
589578972, 590263315, 684343
590875429, 591598172, 722743
592352915, 592916229, 563314
593688914, 594372343, 683429
594978286, 595683200, 704914
596436000, 596984800, 548800
597744914, 598430172, 685258
599176572, 599760800, 584228
600519086, 601213943, 694857
601821257, 602513143, 691886
603260800, 603832800, 572000
604597029, 605281029, 684000
605888686, 606599314, 710628
607352457, 607913600, 561143
609400572, 610202743, 802171
610825486, 611521715, 696229
612270172, 612836800, 566628
613599314, 614300000, 700686
614919771, 615633143, 713372
616389715, 616948114, 558399
617706629, 618397372, 690743
619148572, 619708229, 559657
620466629, 621015886, 549257
621790057, 622477829, 687772
623233029, 623810171, 577142
624587314, 625289486, 702172
625909029, 626619886, 710857
627372229, 627936114, 563885
628700914, 629405372, 704458
630162743, 630736000, 573257
631502972, 632201143, 698171
632817714, 633494400, 676686
634241029, 634817829, 576800
635593143, 636267429, 674286
636874857, 637576914, 702057
638326515, 638890857, 564342
639655886, 640344229, 688343
640947086, 641659086, 712000
642409029, 642961600, 552571
643724914, 644409715, 684801
645153600, 645718400, 564800
646485943, 647190743, 704800
647807314, 648486743, 679429
649238400, 649808457, 570057
650573372, 651256229, 682857
651870057, 652565486, 695429
653309257, 653871314, 562057
654642172, 655315886, 673714
655920571, 656632457, 711886
657377715, 657944914, 567199
658706400, 659403086, 696686
660153029, 660715772, 562743
661469029, 662156572, 687543
662772457, 663457486, 685029
664207772, 664781257, 573485
665543429, 666229372, 685943
666841486, 667543657, 702171
668290172, 668869143, 578971
