
Start_ns, stop_ns,  spent_ns
265733371, 267174399, 1441028
267303199, 269557485, 2254286
269683999, 270975085, 1291086
271247657, 272590399, 1342742
272715656, 274010171, 1294515
274277714, 275662971, 1385257
275783885, 277262742, 1478857
277388114, 278767314, 1379200
278887771, 281450742, 2562971
281578857, 282922742, 1343885
283044456, 284546171, 1501715
284672114, 285977942, 1305828
286253485, 287639656, 1386171
287761599, 289248571, 1486972
289879771, 292535771, 2656000
292662971, 293955999, 1293028
294234171, 295573142, 1338971
295697371, 297191428, 1494057
297316571, 298651085, 1334514
298771656, 300250057, 1478401
300374742, 301756228, 1381486
301876571, 304462399, 2585828
304589485, 305886971, 1297486
306007999, 307475085, 1467086
307600685, 308900914, 1300229
309021485, 310496457, 1474972
310622857, 311901256, 1278399
312177828, 313510171, 1332343
313636228, 316187657, 2551429
316316799, 317658628, 1341829
317778399, 319266971, 1488572
319391199, 320757485, 1366286
320877942, 322329142, 1451200
322453828, 323343428, 889600
323467085, 324328799, 861714
324451771, 325311199, 859428
325433485, 326299314, 865829
326421485, 329315999, 2894514
329451999, 330701256, 1249257
330821714, 332335085, 1513371
332462285, 333859314, 1397029
333980685, 335465028, 1484343
335591885, 336892914, 1301029
337015771, 338488799, 1473028
338614514, 340584799, 1970285
340710171, 342186171, 1476000
342314285, 343932685, 1618400
344209371, 345551199, 1341828
345677828, 346980228, 1302400
347257142, 348599199, 1342057
348726171, 351356799, 2630628
351492571, 352873714, 1381143
352996456, 354482742, 1486286
354608685, 355897371, 1288686
356169485, 357544114, 1374629
357670285, 358965828, 1295543
359239542, 360571771, 1332229
360703999, 363031085, 2327086
363304685, 364670742, 1366057
364790971, 366272914, 1481943
366399085, 367753942, 1354857
367875199, 369376114, 1500915
369502171, 370860685, 1358514
370981256, 372449599, 1468343
373549028, 374943314, 1394286
375226628, 376566971, 1340343
376695428, 377987428, 1292000
378258514, 379586399, 1327885
379713828, 381158971, 1445143
381287542, 382610399, 1322857
382736685, 385198971, 2462286
385326399, 386687428, 1361029
386807428, 388297028, 1489600
388422742, 389791771, 1369029
389912914, 391392914, 1480000
391519771, 392838742, 1318971
392961485, 394433485, 1472000
395573142, 396922171, 1349029
397204342, 398549485, 1345143
398676799, 400035999, 1359200
400308457, 401645942, 1337485
401766285, 403259771, 1493486
403385371, 404768228, 1382857
404889599, 407321599, 2432000
407449942, 408846399, 1396457
408966628, 410427657, 1461029
410554742, 411862171, 1307429
411983656, 413443657, 1460001
413571428, 414879314, 1307886
415000342, 416502285, 1501943
416628799, 419000114, 2371315
419278628, 420630628, 1352000
420752456, 422240571, 1488115
422367428, 423759428, 1392000
423880685, 425339199, 1458514
425466399, 426861485, 1395086
426982171, 428485028, 1502857
429561028, 430919656, 1358628
431199085, 432535885, 1336800
432664114, 433964228, 1300114
434243999, 435631885, 1387886
435754399, 437240114, 1485715
437367199, 438763999, 1396800
438885256, 440376799, 1491543
440507085, 441874285, 1367200
442006171, 444753256, 2747085
444889028, 445830056, 941028
445949599, 446835885, 886286
446956342, 447841371, 885029
447961371, 448836914, 875543
448955999, 449829371, 873372
449947771, 450837828, 890057
450958171, 453466628, 2508457
453592914, 454958514, 1365600
455241371, 456635542, 1394171
